5.00,6.00,not success
4.40,29.00,not success
3.90,134.00,not success
3.80,5115.00,success
4.50,2494.00,success
4.40,161.00,not success
4.30,6756.00,success
4.30,518.00,not success
4.10,30477.00,success
4.20,70280.00,success
4.20,27383.00,success
4.20,54.00,not success
3.50,228.00,not success
4.00,9458.00,success
3.90,700.00,success
3.50,1878.00,success
3.60,10014.00,success
3.70,2617.00,success
3.90,19319.00,success
4.30,6375.00,success
4.40,150.00,not success
4.30,42093.00,success
4.20,1429.00,not success
3.90,23159.00,success
4.10,32.00,not success
4.20,9550.00,success
4.70,61.00,not success
4.10,25.00,not success
4.10,82272.00,success
3.40,56.00,not success
4.60,8786.00,success
4.30,270.00,not success
3.80,635.00,not success
4.30,790.00,success
3.90,5295.00,success
3.30,17.00,not success
4.10,14.00,not success
3.70,10386.00,success
3.60,193.00,not success
3.80,92.00,not success
3.80,12102.00,success
3.70,1388.00,not success
3.60,89.00,not success
3.30,544.00,not success
3.30,8770.00,success
4.50,1188.00,not success
4.00,4169.00,success
5.00,8.00,not success
3.90,73.00,not success
4.10,59.00,not success
4.00,125.00,not success
3.50,22.00,not success
0.00,0.00,not success
3.30,12.00,not success
3.80,294.00,not success
0.00,0.00,not success
4.70,23290.00,success
4.40,1548.00,success
4.70,112813.00,success
4.60,337.00,not success
0.00,0.00,not success
4.10,180.00,not success
2.90,19.00,not success
4.50,106.00,not success
4.20,43.00,not success
4.40,28.00,not success
4.00,213.00,not success
4.50,1570.00,not success
4.40,1443.00,not success
4.40,1629.00,success
4.40,3295.00,success
4.50,15726.00,success
4.30,3314.00,success
3.30,35.00,not success
3.80,175.00,not success
4.20,32573.00,success
3.60,34.00,not success
3.70,435.00,not success
3.10,153.00,not success
3.80,903.00,not success
4.40,59251.00,success
4.20,144061.00,success
3.20,1026.00,success
4.40,265.00,not success
4.10,18774.00,success
4.40,980.00,not success
0.00,0.00,not success
1.50,24.00,not success
4.70,23.00,not success
3.20,111.00,not success
3.60,172.00,not success
4.80,718.00,success
4.10,195.00,success
3.80,966.00,success
3.70,6420.00,success
3.40,1349.00,success
3.70,5883.00,success
3.90,4676.00,success
3.60,2597.00,success
3.80,6204.00,success
3.70,3855.00,success
3.40,711.00,success
3.90,5736.00,success
4.00,11853.00,success
2.60,8.00,not success
4.00,1345.00,success
4.60,77940.00,success
4.60,114153.00,success
4.20,2233.00,success
4.20,16.00,not success
4.30,278.00,not success
0.00,0.00,not success
4.00,14523.00,success
4.90,111.00,not success
3.40,1978.00,success
4.10,1152.00,not success
4.60,7386.00,not success
4.40,44161.00,success
4.00,10803.00,success
4.40,15964.00,success
4.00,387.00,success
3.70,46411.00,success
4.50,79.00,not success
4.90,77.00,not success
5.00,79.00,not success
5.00,12.00,not success
4.20,2509.00,success
4.30,6638.00,success
4.30,19954.00,success
4.40,14894.00,success
3.70,209.00,not success
4.30,42.00,not success
4.00,570.00,not success
4.30,208.00,not success
3.80,760.00,success
4.20,425.00,not success
4.30,1627.00,success
3.80,114.00,not success
3.90,3931.00,success
3.50,809.00,not success
3.90,33.00,not success
4.90,36.00,success
4.80,1695.00,not success
4.50,12404.00,success
4.20,13791.00,success
4.40,310.00,not success
4.20,875.00,not success
3.00,991.00,success
3.50,457.00,success
3.70,9252.00,success
3.20,325.00,not success
4.30,60698.00,success
3.30,665.00,not success
3.90,10641.00,success
2.80,134.00,not success
4.20,854.00,success
4.60,21.00,not success
4.60,50.00,not success
4.10,261.00,not success
4.10,4836.00,success
4.50,564.00,not success
4.60,144.00,not success
4.00,606.00,not success
3.90,904.00,success
3.40,1024.00,success
3.00,3719.00,success
3.30,948.00,success
4.60,1001.00,not success
4.40,1669.00,success
4.30,6016.00,success
3.10,12662.00,success
4.00,4351.00,success
3.40,3115.00,success
4.00,22723.00,success
3.80,1141.00,success
4.00,86396.00,success
5.00,136.00,not success
3.90,4385.00,success
3.90,1792.00,success
3.70,30604.00,success
4.30,1774.00,success
4.20,2989.00,success
3.80,14251.00,success
3.60,26504.00,success
4.40,300.00,not success
4.10,38.00,not success
4.40,7.00,not success
4.60,94.00,not success
4.60,19.00,not success
4.90,14.00,not success
4.40,8795.00,success
4.10,1762.00,not success
4.80,22243.00,success
4.40,9986.00,success
4.30,17333.00,success
4.40,36100.00,success
4.00,70.00,not success
3.80,1087.00,success
3.90,4187.00,success
4.70,7.00,not success
3.90,48.00,not success
4.50,67.00,not success
4.30,1688.00,not success
4.10,2664.00,not success
4.70,519.00,not success
4.50,371.00,success
4.30,46033.00,success
3.90,7699.00,success
4.40,8.00,not success
4.30,92.00,not success
4.20,1579.00,not success
3.80,30407.00,success
4.30,13012.00,success
4.00,3848.00,success
4.40,11134.00,success
4.50,1766.00,not success
4.50,906.00,not success
4.30,48330.00,success
2.00,8997.00,success
4.40,35743.00,success
2.10,29793.00,success
1.90,58155.00,success
3.40,2409.00,success
4.40,3056.00,not success
4.20,44867.00,success
0.00,0.00,not success
4.50,7339.00,success
4.40,106746.00,success
4.70,8252.00,success
4.00,9556.00,success
4.10,56413.00,success
4.30,50347.00,success
3.80,12.00,not success
4.50,48.00,not success
4.30,515.00,not success
3.90,40.00,not success
4.40,1987.00,not success
4.70,89386.00,success
3.60,239.00,not success
3.70,14.00,not success
4.20,5.00,not success
3.90,2835.00,success
3.60,2639.00,success
0.00,0.00,not success
0.00,0.00,not success
4.40,4438.00,success
4.00,37216.00,success
4.60,9699.00,success
3.90,10651.00,success
4.20,4524.00,success
4.30,50984.00,success
4.60,13579.00,success
4.60,1891.00,not success
5.00,9.00,not success
4.60,14472.00,success
4.50,3137.00,success
4.80,1829.00,not success
4.50,1979.00,success
4.70,20561.00,success
4.40,6231.00,success
4.50,28867.00,success
4.60,30971.00,success
4.50,19769.00,success
4.10,13242.00,success
4.70,8805.00,success
4.30,49861.00,success
4.20,67086.00,success
3.90,22244.00,success
4.60,68.00,not success
4.10,13307.00,success
3.90,1256.00,success
3.30,218.00,not success
4.00,2488.00,success
4.40,5799.00,success
4.00,32.00,not success
4.30,4016.00,success
3.50,901.00,not success
3.80,4069.00,success
4.10,7392.00,not success
4.00,6.00,not success
4.10,3058.00,success
3.60,2895.00,success
3.20,76.00,not success
4.10,2639.00,success
4.10,88102.00,success
4.40,28667.00,success
2.90,7168.00,success
4.10,94903.00,success
4.20,242.00,not success
3.50,300.00,success
3.00,30013.00,success
3.60,8927.00,success
4.30,2937.00,success
4.30,10620.00,success
4.30,10068.00,success
3.90,22992.00,success
4.10,3567.00,success
4.20,263.00,not success
3.80,1879.00,success
4.00,39920.00,success
3.80,7498.00,success
3.90,6834.00,success
3.90,31980.00,success
4.30,8021.00,success
3.80,18252.00,success
3.60,12848.00,success
4.40,1181.00,success
4.40,145117.00,success
4.20,51568.00,success
4.40,53202.00,success
4.10,551.00,not success
4.00,3005.00,success
4.40,70.00,not success
3.60,1225.00,not success
4.30,456.00,not success
4.20,419.00,not success
4.20,127.00,not success
4.00,433.00,not success
4.30,2355.00,success
4.00,570.00,not success
4.40,5821.00,success
4.00,4291.00,success
4.70,247.00,not success
4.60,18392.00,success
4.50,19519.00,success
3.80,42.00,not success
4.50,115395.00,success
4.40,85152.00,success
4.50,89815.00,success
4.50,11144.00,success
4.50,16455.00,success
3.90,83452.00,success
3.90,3287.00,success
4.20,904.00,not success
4.00,170.00,not success
4.30,306.00,not success
4.60,246.00,not success
4.30,5600.00,success
3.60,16.00,not success
3.90,1212.00,success
4.40,5168.00,success
4.30,6248.00,success
4.30,11142.00,success
4.70,2324.00,not success
4.20,85353.00,success
4.70,347.00,not success
3.80,8923.00,success
4.80,269.00,not success
3.80,57211.00,success
4.20,5760.00,success
4.50,6303.00,success
4.40,1466.00,not success
5.00,24.00,not success
4.80,33.00,not success
5.00,33.00,not success
4.70,1402.00,not success
4.30,79.00,not success
4.50,71.00,not success
4.50,18076.00,success
4.50,12085.00,success
4.30,4068.00,success
4.20,192.00,not success
3.80,506.00,not success
4.00,1538.00,success
4.20,3564.00,success
4.20,5586.00,success
4.40,3109.00,not success
4.10,2804.00,not success
3.80,822.00,not success
4.10,240.00,not success
3.80,1033.00,not success
4.30,3329.00,not success
4.30,15489.00,success
4.30,4498.00,success
4.50,86.00,not success
4.00,2585.00,success
4.30,35095.00,success
4.70,3957.00,not success
4.50,713.00,not success
4.40,28923.00,success
4.10,1840.00,not success
4.30,116450.00,success
3.90,29916.00,success
4.70,30456.00,success
4.30,241.00,not success
3.90,640.00,not success
3.70,1034.00,not success
3.60,5732.00,success
3.30,9.00,not success
3.20,2417.00,success
3.90,19.00,not success
3.80,63.00,not success
3.70,521.00,not success
3.60,65.00,not success
4.20,1036.00,not success
3.40,234.00,not success
3.80,197.00,not success
4.70,72615.00,success
4.80,44682.00,success
0.00,0.00,not success
4.70,36425.00,success
4.80,46056.00,success
4.20,52113.00,success
4.20,14725.00,success
4.40,40142.00,success
4.50,3387.00,success
4.40,3839.00,success
4.60,2575.00,not success
4.40,7553.00,success
3.70,8326.00,success
4.80,123100.00,success
4.70,155.00,not success
4.00,4852.00,success
4.00,1292.00,success
3.80,37.00,not success
3.90,468.00,not success
4.10,87.00,not success
3.80,40.00,not success
3.80,248.00,not success
3.70,6526.00,success
3.60,1022.00,success
4.60,521.00,not success
4.20,599.00,not success
4.30,331.00,not success
4.80,3124.00,not success
4.90,17.00,not success
3.70,45.00,not success
4.90,1025.00,not success
4.70,864.00,not success
4.90,42.00,not success
4.90,53.00,not success
4.50,20964.00,success
4.20,19686.00,success
4.10,2522.00,success
4.40,15446.00,success
4.50,13744.00,success
3.80,199.00,not success
4.80,10631.00,success
3.80,979.00,not success
4.90,148.00,not success
4.50,98999.00,success
4.20,6791.00,success
0.00,0.00,not success
0.00,0.00,not success
0.00,0.00,not success
4.60,32.00,not success
4.70,2356.00,not success
4.30,773.00,not success
4.80,29279.00,success
4.30,17156.00,success
4.50,1320.00,not success
4.40,25331.00,success
4.00,2376.00,success
4.10,19758.00,success
4.40,950.00,not success
4.40,2050.00,not success
4.80,5797.00,success
4.00,15624.00,success
4.30,72222.00,success
4.10,5858.00,success
3.80,4926.00,success
4.10,12397.00,success
4.70,23231.00,success
3.80,17567.00,success
4.70,96699.00,success
3.40,875.00,not success
4.50,62556.00,success
3.90,1193.00,not success
4.30,1042.00,not success
4.70,7604.00,not success
4.60,35.00,not success
4.30,8433.00,success
4.70,179.00,not success
4.20,82779.00,success
4.60,5.00,not success
4.40,18776.00,success
0.00,0.00,not success
4.20,38753.00,success
4.30,133.00,not success
4.00,11119.00,success
4.10,6193.00,success
4.50,7775.00,success
4.80,5270.00,not success
4.20,82927.00,success
4.40,16389.00,success
0.00,0.00,not success
4.60,285.00,not success
4.00,33.00,not success
3.90,119.00,not success
4.30,1734.00,success
4.90,13.00,not success
4.70,49002.00,success
3.70,57264.00,success
4.50,432.00,not success
4.30,2876.00,success
4.50,44685.00,success
4.40,22859.00,success
4.00,35877.00,success
3.60,5748.00,success
3.30,65.00,not success
3.10,8.00,not success
3.50,14.00,not success
3.60,229.00,not success
3.60,341.00,not success
4.10,748.00,success
4.00,27.00,not success
2.80,442.00,success
0.00,0.00,not success
4.00,44.00,not success
4.20,15510.00,success
4.00,1395.00,not success
3.70,217.00,not success
3.20,15.00,not success
4.30,6.00,not success
5.00,12.00,not success
0.00,0.00,not success
4.10,56.00,not success
3.90,8.00,not success
3.70,57.00,not success
4.00,67.00,not success
4.70,3135.00,not success
4.70,5677.00,success
4.90,130.00,not success
4.90,14.00,not success
4.40,42.00,not success
4.10,70.00,not success
4.40,23.00,not success
4.50,25.00,not success
4.60,21.00,not success
4.00,42.00,not success
4.20,1080.00,not success
4.30,152.00,not success
4.10,114.00,not success
4.40,92.00,not success
4.40,103.00,not success
4.30,35.00,not success
4.50,79.00,not success
4.50,41.00,not success
4.30,43.00,not success
4.30,53.00,not success
4.30,135.00,not success
4.50,34.00,not success
4.50,73.00,not success
4.50,626.00,not success
4.40,96.00,not success
4.30,143.00,not success
4.30,55.00,not success
4.40,40.00,not success
4.30,22618.00,success
4.30,16644.00,success
4.80,2002.00,not success
4.30,55.00,not success
4.20,244.00,not success
4.20,61.00,not success
4.00,377.00,not success
4.20,725.00,not success
4.30,8760.00,success
3.00,9.00,not success
4.00,419.00,not success
3.90,55114.00,success
4.70,78.00,not success
3.90,66.00,not success
3.80,69.00,not success
4.10,1721.00,success
4.40,2722.00,success
0.00,0.00,not success
4.20,8.00,not success
5.00,19.00,not success
3.80,284.00,not success
4.40,159.00,not success
4.30,84.00,not success
4.80,11.00,not success
4.40,420.00,not success
5.00,30.00,not success
0.00,0.00,not success
4.90,64.00,not success
4.50,113.00,not success
3.90,1756.00,success
4.60,25.00,not success
5.00,14.00,not success
4.50,18.00,not success
4.40,54.00,not success
4.50,35.00,not success
3.60,158.00,not success
3.70,3528.00,success
2.80,16.00,not success
4.00,6.00,not success
3.80,91.00,not success
0.00,0.00,not success
0.00,0.00,not success
3.40,8.00,not success
3.60,2478.00,success
0.00,0.00,not success
3.50,12.00,not success
0.00,0.00,not success
4.90,315.00,not success
5.00,15.00,not success
4.30,6.00,not success
0.00,0.00,not success
4.00,8.00,not success
4.00,97.00,not success
4.40,47.00,not success
0.00,0.00,not success
3.80,17.00,not success
3.80,240.00,not success
4.10,139.00,not success
3.50,6.00,not success
2.40,23.00,not success
4.80,46.00,not success
0.00,0.00,not success
4.10,48.00,not success
4.20,228.00,not success
0.00,0.00,not success
4.20,235.00,not success
4.10,227.00,not success
4.20,34.00,not success
3.50,1026.00,success
3.90,747.00,success
4.50,156.00,not success
0.00,0.00,not success
4.20,88.00,not success
0.00,0.00,not success
4.70,35.00,not success
4.70,133.00,not success
4.80,43.00,not success
4.90,40.00,not success
4.70,79.00,not success
4.70,22.00,not success
3.70,285.00,success
4.60,62.00,not success
4.70,52.00,not success
4.30,49.00,not success
4.80,38.00,not success
4.60,36.00,not success
4.70,27.00,not success
4.70,25.00,not success
4.60,84.00,not success
4.70,42.00,not success
4.60,96.00,not success
4.80,58.00,not success
4.10,10547.00,success
4.40,56.00,not success
3.80,1914.00,success
4.20,10270.00,success
4.40,28.00,not success
3.90,2353.00,success
3.30,2209.00,success
3.90,3973.00,success
3.50,1518.00,success
2.80,3633.00,success
3.70,2130.00,success
4.00,3970.00,success
3.90,1650.00,success
4.00,16908.00,success
3.80,2862.00,success
3.80,1660.00,success
3.70,279.00,not success
4.00,1666.00,success
4.00,266.00,not success
4.00,939.00,success
3.80,233.00,not success
3.30,2378.00,success
3.70,963.00,success
4.40,10148.00,success
3.70,13922.00,success
3.80,9878.00,success
3.90,38.00,not success
4.20,56.00,not success
4.00,278.00,not success
3.50,2768.00,success
0.00,0.00,not success
3.60,14.00,not success
4.30,27034.00,success
4.50,3538.00,success
4.90,8.00,not success
4.50,183.00,not success
4.70,23.00,not success
4.00,50.00,not success
4.50,11.00,not success
4.30,318.00,success
4.60,49.00,not success
4.70,185.00,not success
4.50,7198.00,success
4.30,14548.00,success
4.30,1436.00,success
4.30,21601.00,success
4.60,350.00,not success
4.60,8437.00,success
4.10,361.00,not success
4.60,52742.00,success
4.60,2919.00,success
4.50,3168.00,success
4.70,16.00,not success
4.60,2141.00,success
4.50,9943.00,success
4.60,2786.00,success
4.50,4293.00,success
4.50,3568.00,success
4.50,9740.00,success
4.30,159.00,not success
4.30,2536.00,success
4.70,34505.00,success
4.00,221.00,success
4.10,777.00,success
4.30,17786.00,success
3.80,12408.00,success
4.50,3336.00,success
4.90,9041.00,not success
4.30,123.00,not success
4.50,44407.00,success
4.40,35.00,not success
4.70,3787.00,success
4.60,24974.00,success
4.70,49.00,not success
4.60,80.00,not success
4.50,70.00,not success
4.30,10597.00,success
5.00,5.00,not success
4.60,3950.00,success
4.40,3666.00,success
4.40,5.00,not success
4.60,33.00,not success
4.40,219.00,not success
4.40,947.00,success
4.20,1152.00,success
4.60,25.00,not success
4.70,40.00,not success
3.90,353.00,not success
4.60,4106.00,success
3.80,1254.00,success
3.80,670.00,success
4.50,1168.00,not success
4.30,9.00,not success
4.20,7825.00,success
4.90,1183.00,not success
4.10,929.00,not success
3.90,162.00,not success
4.20,36.00,not success
3.70,31.00,not success
4.50,72.00,not success
4.10,27.00,not success
4.30,32.00,not success
4.00,25.00,not success
4.00,665.00,success
4.50,22698.00,success
4.30,2170.00,success
4.30,2371.00,success
4.40,166.00,not success
4.00,5983.00,not success
4.20,83.00,not success
4.10,85.00,not success
4.70,7948.00,success
4.00,1540.00,not success
4.30,1214.00,success
3.50,376.00,not success
3.00,987.00,success
4.60,3154.00,not success
4.70,3841.00,success
3.90,193.00,not success
4.30,6254.00,success
4.40,2338.00,not success
4.80,18.00,not success
4.60,3113.00,not success
4.00,7938.00,success
4.40,150.00,success
4.50,28566.00,success
3.10,3001.00,success
4.60,22.00,not success
4.20,873.00,success
4.40,367.00,not success
4.70,6.00,not success
3.60,166.00,not success
4.10,44.00,not success
4.00,528.00,success
4.30,409.00,not success
4.10,157.00,not success
3.80,3947.00,success
4.10,87827.00,success
2.90,136.00,not success
3.90,255.00,not success
4.60,9390.00,success
4.50,41890.00,success
4.30,118.00,not success
4.60,51603.00,success
4.40,68359.00,success
4.60,369.00,not success
3.90,17545.00,success
4.20,336.00,not success
4.40,1741.00,not success
4.70,5608.00,not success
4.70,25163.00,success
3.20,41.00,not success
4.60,84138.00,success
4.30,598.00,success
4.10,109.00,not success
5.00,9.00,not success
4.20,30548.00,success
3.30,9.00,not success
3.40,1278.00,success
4.30,34765.00,success
3.90,9.00,not success
4.40,2951.00,not success
4.00,2354.00,not success
2.80,22.00,not success
3.90,501.00,not success
4.00,181.00,not success
4.20,311.00,not success
4.10,203.00,not success
4.40,70522.00,success
0.00,0.00,not success
4.30,7.00,not success
4.50,1402.00,success
3.70,70160.00,success
4.60,3958.00,success
3.30,2304.00,success
4.70,4691.00,success
4.60,2126.00,not success
3.00,6400.00,success
4.70,12.00,not success
4.50,66.00,not success
4.80,15.00,not success
4.70,43.00,not success
5.00,6.00,not success
4.20,777.00,not success
0.00,0.00,not success
4.70,727.00,not success
4.90,7.00,not success
0.00,0.00,not success
4.50,805.00,not success
4.40,1405.00,not success
0.00,0.00,not success
4.70,97.00,not success
4.30,203.00,not success
4.50,262.00,not success
4.60,396.00,not success
4.40,40.00,not success
4.30,9.00,not success
4.20,222.00,not success
3.90,34.00,not success
4.50,479.00,not success
4.20,8122.00,success
4.00,22208.00,success
4.10,36311.00,success
4.20,139.00,not success
4.00,1427.00,not success
3.80,2843.00,success
0.00,0.00,not success
4.60,9826.00,success
3.80,1165.00,success
4.50,35.00,not success
4.10,7237.00,success
3.30,87.00,not success
4.20,27581.00,success
4.10,278.00,not success
4.50,37383.00,success
4.00,149.00,not success
4.30,12332.00,success
4.30,106.00,not success
0.00,0.00,not success
4.60,20.00,not success
4.10,2960.00,success
3.60,78.00,not success
4.80,10.00,not success
4.00,121.00,success
3.80,908.00,success
4.50,69.00,not success
4.20,362.00,not success
4.60,6955.00,success
3.60,181.00,success
4.20,667.00,success
3.90,905.00,success
4.40,66.00,not success
4.30,94.00,not success
3.60,66.00,not success
4.20,53.00,not success
4.10,161.00,success
3.80,185.00,success
3.10,4316.00,success
3.70,76.00,not success
4.30,37.00,not success
4.20,127.00,not success
2.60,14.00,not success
3.60,1530.00,not success
4.20,13.00,not success
5.00,61.00,not success
2.80,1265.00,success
3.80,1904.00,success
3.40,2923.00,success
4.30,411.00,not success
3.60,1663.00,not success
3.60,168.00,not success
4.30,107.00,not success
0.00,0.00,not success
4.20,674.00,not success
4.50,544.00,not success
4.50,68.00,not success
3.50,160.00,not success
3.90,411.00,not success
3.40,188.00,not success
3.90,11873.00,success
3.50,44.00,not success
3.90,3909.00,success
4.10,7749.00,success
4.00,447.00,not success
4.60,32.00,not success
4.30,67.00,not success
4.60,2198.00,success
3.40,2183.00,success
3.80,326.00,success
4.10,1318.00,success
4.00,630.00,success
4.00,6380.00,success
4.20,46.00,not success
3.70,172.00,not success
3.20,1183.00,success
3.60,27690.00,success
4.00,12627.00,success
4.10,2021.00,success
4.20,98.00,not success
4.10,415.00,success
3.40,2332.00,success
4.10,8723.00,success
4.00,20191.00,success
3.70,846.00,success
4.00,2892.00,success
4.00,41.00,not success
3.60,222.00,success
3.90,7976.00,success
4.50,100.00,not success
3.70,659.00,not success
4.00,14646.00,success
3.80,12327.00,success
4.00,20059.00,success
3.90,14522.00,success
4.10,5661.00,success
4.30,5025.00,success
3.90,23281.00,success
3.60,822.00,success
3.40,5869.00,success
4.10,353.00,success
3.80,1140.00,success
4.00,7917.00,success
3.40,496.00,success
3.80,7762.00,success
3.80,7561.00,success
3.50,893.00,success
4.00,3752.00,success
4.10,11145.00,success
4.00,5199.00,success
3.90,19681.00,success
4.10,18426.00,success
4.30,5775.00,success
4.20,18705.00,success
4.00,7487.00,success
4.10,5892.00,success
3.50,905.00,success
3.90,148.00,not success
3.50,118.00,not success
3.80,116.00,not success
4.00,4321.00,success
3.30,247.00,success
3.70,1066.00,success
3.60,441.00,success
3.70,142.00,success
3.60,2058.00,success
4.20,702.00,success
3.60,39.00,not success
3.80,396.00,success
4.20,394.00,success
3.80,98.00,not success
4.10,4682.00,success
4.00,115.00,success
4.10,11.00,not success
3.50,620.00,success
3.80,693.00,success
3.70,1393.00,success
4.10,203.00,not success
3.90,1493.00,success
3.90,1186.00,success
3.50,2466.00,success
3.90,1340.00,success
4.00,263.00,not success
3.60,221.00,success
3.80,1214.00,success
3.90,7213.00,success
3.90,44.00,not success
3.70,403.00,success
3.70,233.00,success
4.10,7393.00,success
4.10,352.00,success
3.60,222.00,success
3.70,2246.00,success
3.80,634.00,success
3.80,267.00,success
3.40,2037.00,success
3.40,4335.00,success
4.00,31.00,not success
3.90,921.00,success
3.80,267.00,success
4.30,92.00,not success
4.60,28.00,not success
4.40,87.00,not success
4.70,42.00,not success
5.00,307.00,success
4.70,95.00,not success
4.30,86.00,not success
3.30,142.00,not success
4.10,31.00,not success
4.00,507.00,success
4.70,589.00,success
4.00,234.00,success
4.50,173.00,success
4.20,119.00,not success
3.90,792.00,success
4.40,7468.00,success
4.10,10872.00,success
4.10,20187.00,success
4.50,117545.00,success
3.70,9383.00,success
4.20,79.00,not success
4.00,79.00,not success
4.30,118.00,not success
4.00,3564.00,not success
4.50,88649.00,success
4.20,1651.00,success
3.00,986.00,not success
4.00,24969.00,success
4.40,255059.00,success
4.80,21102.00,success
3.60,6491.00,success
0.00,0.00,not success
3.80,71.00,not success
2.40,22.00,not success
3.90,13019.00,success
3.40,567.00,success
3.90,4390.00,success
3.50,111.00,not success
3.40,956.00,success
4.40,754.00,success
4.30,254.00,not success
4.60,76755.00,success
4.30,5570.00,success
4.00,477.00,success
4.00,3478.00,success
4.40,1429.00,success
5.00,596.00,not success
4.20,13412.00,success
4.20,1792.00,success
0.00,0.00,not success
4.30,25028.00,success
0.00,0.00,not success
4.00,7013.00,success
4.00,18311.00,success
3.80,974.00,not success
3.00,1786.00,success
3.20,50761.00,success
4.00,53.00,not success
3.80,43.00,not success
3.60,694.00,success
0.00,0.00,not success
4.30,11.00,not success
4.20,12644.00,success
4.20,751.00,success
4.20,202.00,not success
4.20,6.00,not success
4.10,7698.00,success
4.40,9304.00,success
4.00,33871.00,success
3.60,2340.00,success
4.30,35807.00,success
4.10,63.00,not success
4.30,928.00,not success
3.90,12197.00,success
3.30,34.00,not success
3.90,62.00,not success
2.90,23.00,not success
3.60,55.00,not success
0.00,0.00,not success
3.90,6844.00,success
0.00,0.00,not success
4.10,42911.00,success
4.00,11.00,not success
4.20,261.00,not success
4.00,1235.00,not success
4.20,6420.00,success
0.00,0.00,not success
4.10,28.00,not success
0.00,0.00,not success
3.70,2515.00,success
4.00,26743.00,success
3.70,372.00,success
4.10,4445.00,success
3.60,1042.00,not success
4.10,10697.00,success
3.70,101.00,not success
3.90,45291.00,success
3.90,1487.00,success
4.50,738.00,not success
3.40,2503.00,success
4.60,377.00,not success
2.80,7275.00,success
3.30,1854.00,success
4.40,6642.00,success
4.20,16.00,not success
3.10,771.00,not success
3.20,6508.00,success
3.50,555.00,not success
3.60,5843.00,success
3.80,67983.00,success
3.90,1265.00,success
4.40,119.00,not success
3.00,1354.00,not success
3.20,35.00,not success
3.90,7792.00,success
4.40,616.00,not success
4.20,144.00,not success
4.10,762.00,not success
4.60,10121.00,success
4.70,1109.00,not success
4.60,3145.00,success
4.10,19681.00,success
4.00,1985.00,not success
4.20,381.00,not success
4.30,5380.00,success
4.30,96.00,not success
4.40,2517.00,success
4.00,1608.00,success
4.50,548.00,not success
3.70,893.00,not success
3.40,48.00,not success
3.90,2183.00,success
4.20,9753.00,success
4.10,561.00,not success
3.80,3327.00,success
4.80,6.00,not success
3.90,5136.00,success
3.90,145.00,not success
4.70,7.00,not success
2.80,10.00,not success
3.90,998.00,not success
4.40,30440.00,success
4.10,2432.00,success
3.80,529.00,not success
3.80,430.00,not success
4.10,4771.00,success
4.50,43479.00,success
3.50,45.00,not success
4.30,12147.00,success
0.00,0.00,not success
4.40,1720.00,success
3.90,827.00,success
3.80,572.00,success
4.30,26.00,not success
4.30,249.00,not success
4.10,68.00,not success
4.60,129.00,not success
4.30,15201.00,success
4.20,5941.00,success
4.20,18.00,not success
3.70,1195.00,success
3.90,737.00,success
3.90,391.00,success
4.20,261.00,not success
3.80,1903.00,not success
4.40,2840.00,success
4.20,2089.00,success
3.20,182.00,not success
4.40,63.00,not success
3.80,4411.00,success
3.70,1003.00,not success
4.20,1465.00,not success
4.30,75178.00,success
4.10,18593.00,success
4.00,1314.00,not success
4.40,36579.00,success
4.20,2162.00,success
4.00,1311.00,success
4.20,9674.00,success
4.30,44453.00,success
4.30,55985.00,success
4.80,8.00,not success
4.60,98.00,not success
0.00,0.00,not success
0.00,0.00,not success
4.40,39.00,not success
4.00,1888.00,success
4.20,7458.00,success
4.40,41775.00,success
3.90,7517.00,success
4.20,838.00,not success
4.00,4434.00,success
4.20,10159.00,success
4.40,7890.00,success
0.00,0.00,not success
4.00,110.00,not success
4.50,118800.00,success
4.70,45580.00,success
3.80,432.00,not success
4.50,28720.00,success
4.40,170.00,not success
3.90,7322.00,success
3.90,252.00,success
4.40,827.00,success
4.50,2680.00,success
4.20,5686.00,success
3.60,2288.00,success
4.00,3922.00,success
4.30,19609.00,success
4.60,52.00,not success
4.00,3669.00,success
3.90,192.00,not success
3.60,26680.00,success
3.70,1301.00,not success
4.30,639.00,not success
3.70,1965.00,success
3.80,3511.00,success
3.70,11172.00,success
3.50,153.00,not success
4.10,4154.00,success
4.30,1574.00,not success
4.30,910.00,not success
3.90,84.00,not success
3.60,1650.00,success
3.80,27535.00,success
4.30,67354.00,success
4.10,6999.00,success
4.00,4326.00,success
4.20,9982.00,success
3.90,11973.00,success
4.70,33210.00,success
4.30,7388.00,success
4.00,35765.00,success
3.70,280.00,success
3.90,31.00,not success
3.90,1317.00,success
4.20,24.00,not success
4.10,447.00,success
4.20,6729.00,success
4.10,158.00,success
3.90,3118.00,success
4.30,513.00,success
5.00,27.00,not success
4.20,123.00,not success
3.70,527.00,success
4.10,186.00,success
4.30,17771.00,success
4.00,864.00,success
4.10,158.00,not success
4.00,3017.00,success
4.10,2927.00,success
4.80,16.00,not success
4.30,787.00,not success
4.10,22096.00,success
4.10,22111.00,success
3.80,1452.00,success
4.40,79886.00,success
4.00,105.00,not success
3.90,112.00,not success
3.90,402.00,success
4.00,98.00,not success
4.00,153.00,not success
3.80,150.00,not success
3.70,81.00,not success
4.40,108.00,not success
4.30,126.00,not success
4.00,127.00,not success
4.10,120.00,not success
4.00,67.00,not success
4.20,86.00,not success
4.00,124.00,not success
3.60,57.00,not success
4.20,153.00,not success
3.60,58.00,not success
4.30,359.00,not success
